date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-compound_v2_protocol,forecasted_TVL_opchain-compound_v2_protocol
2024-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2147624613721863,658780417.5713445,633386762.2681404
2024-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1745892123753441,565193922.920779,646412437.1074935
2024-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12767923880322113,580166902.3968269,612983765.8342398
2024-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20651339211813782,553144742.7205893,606130719.3209795
2024-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22486978977109023,551906246.1980712,670799462.0674026
2024-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18998864337861812,563327315.3890494,610322718.9371662
2024-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19047533839925646,541736035.4982754,586200821.790451
2024-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1423616653047649,544303782.6967775,554446915.4971776
2024-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3072965767508147,503908206.61478627,564901286.932372
2024-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17117277617972348,510293531.6734016,649411036.4697964
2024-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16531884605450695,510006459.1512392,615694905.9841299
2024-09-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1537032931999861,531179289.0772457,578491751.042295
2024-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3387899658271294,471060404.6421727,583115183.3065443
2024-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27405396827420436,564075761.1377878,649562073.1331108
2024-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31073192660230253,554382868.7615625,604665513.1257069
2024-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2537334768181989,535432439.3998824,603473948.1474149
2024-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21841986013537687,543709485.5257521,572475614.9772643
2024-09-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.26784612810105635,545392733.4749637,618426978.7076528
2024-09-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1441690345041089,578257614.3360841,622697787.2756026
2024-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18254057686779276,506702225.4789057,648849983.6692065
2024-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.14725081797511694,552973669.1530529,634033063.740176
2024-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3756796670682206,494285638.7769971,651499085.6922771
2024-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3304307740135038,554738787.9697876,675349712.5560275
2024-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2970944872930014,495768549.5701583,762497740.2944969
2024-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3745922932366701,543885332.1491207,738641643.0461056
2024-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23274481229056232,501060159.06949633,663805568.9737152
2024-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.34722139961020615,510727938.2230321,711917235.2456058
2024-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19228000039308504,523605495.3034523,716606717.9691405
2024-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.06663880372526758,499902585.6465751,695005692.6105676
2024-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30081097557147574,501639439.36594653,666209511.9710581
2024-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2939410050925304,546449926.4835849,663515671.593591
2024-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12153011728484187,494361082.8743095,626939649.7542368
2024-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31701262767552707,520811357.8689869,580031966.1875563
2024-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.333026217689736,524217527.4143037,595553482.5447121
2024-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2515161201019639,486663754.5745089,652339528.5948116
2024-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2908576792598737,470331410.6585717,611066209.1659931
2024-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20700481660786557,447874398.05399716,676271210.3982923
2024-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18317847450601749,483314785.94126076,690463041.6505153
2024-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2096775626744643,483595419.9038351,665251646.6311404
2024-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21364802804197827,490346813.3933479,666092138.9056023
2024-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2702649348219386,521255828.56128126,625055493.9538031
2024-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30744877198640325,432953400.2379868,600336679.0129434
2024-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2205450540782266,459110271.4484471,547204764.368461
2024-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.09747740537863793,469530886.2652413,610549569.5521716
2024-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.25124343360126994,486187909.6583621,656529117.2088718
2024-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2007261942533814,500447879.12932783,649158793.0314119
2024-10-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.253958402213687,478373341.5992482,616894819.0791097
2024-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2710405802213916,486613160.16852725,673024873.6961379
2024-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31412158091242737,433672038.9365522,693970810.0329317
2024-10-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.37507069757666217,468740095.3941604,676884754.4025931
2024-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.41922719559713667,492373692.1946365,779255729.3545208
2024-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20403392180950322,483200620.2690442,646821672.5725646
2024-10-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.11482442873143016,463762037.1783993,666111606.9592825
2024-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.09788179258107095,457590359.01022893,609084328.7492769
2024-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.43651476379717064,496053904.59915525,652988873.115037
2024-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2213721167285446,458858000.77107406,626940632.2681022
2024-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2619447891477177,482056104.1601896,561123721.7768707
2024-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3175508351779596,425654193.0827987,636254476.9132077
2024-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.25864149471955517,460020495.76624113,610870689.1427587
2024-10-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23103223219424693,467353650.9520832,656978101.786438
2024-10-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1881265764609973,449883483.5244268,574861972.263262
2024-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15130502635508536,442650457.56414443,579031383.2648324
2024-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.37163693311025925,501955780.53915125,595377489.8045723
2024-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.4121403102710835,466459923.2424763,576906521.0258577
2024-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2703634630301731,479986816.02372,511877160.47011626
2024-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.09958844010052581,442724661.55960405,511125048.24442875
2024-11-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20085310958261104,471937792.63259184,537439995.1137903
2024-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20165925232405668,447950481.7458944,588775792.0327936
2024-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2584359554346492,425392396.3792704,615810813.386584
2024-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1830872097286952,437485674.7401609,650202540.581143
2024-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16371599703436968,376512612.0422725,661108799.4057777
2024-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.08502048879940488,443764853.58343446,629545092.6018534
2024-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22555012154827972,403832917.2608001,770024232.8502897
2024-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2909991909085552,404876002.5514673,760321008.4417415
2024-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2792636219401973,414329449.08543587,801142588.1240139
2024-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2817870074365385,430368997.7233432,694985702.2446795
2024-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22193127508379926,394786076.4245987,729029121.3772843
2024-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.25545204415265516,388966789.36639786,643693270.8172157
2024-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.6042106434225241,352728290.23515135,705103434.7734281
2024-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.29363300534856784,393434148.8899708,710547628.5983145
2024-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20803186321538195,395344332.326959,685257684.1789234
2024-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3541786439907608,399209958.617538,722487858.9269537
2024-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.37851445671619927,390124953.44611835,730103101.0384634
2024-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2470839681403316,353772154.3120611,758760280.7515666
2024-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3331851626780655,380001837.42195326,783336668.1697712
2024-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.24273826575675914,323727938.099594,830036595.5038595
2024-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23492547856502072,377978951.55308026,766560895.0604889
2024-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5877942464190514,340054470.0299368,815860228.5207415
2024-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3661632408212273,350926597.13433325,901509368.8155614
2024-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3079623634476673,348826456.465942,860085446.2689897
2024-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22087141144108294,334247571.71075326,881502608.4200708
2024-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2592338415940194,362026448.2659766,916156133.9097791
2024-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19598711168994304,359952769.58320826,952646423.5592954
2024-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.44106508282558143,367095082.06554276,886596327.787158
2024-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3725458949358232,355735745.26685566,902162285.6668022
2024-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.24210557186598197,365542709.6173086,1014432272.3878634
2024-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17023311005361577,339773287.3435626,913251573.1111593
2024-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15473473616440805,394626613.0373064,1011625895.157733
2024-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2657637638335458,339677937.8502546,1034542770.733636
2024-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1982348804847126,385783131.87925166,990980907.4213306
2024-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.29341438237929507,342397113.1835885,847979763.9636183
2024-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.28279253256696735,339873822.59600675,776622675.5539118
2024-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.24409620490221223,364872488.4128898,961396418.2879843
2024-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.26205560131576483,346919846.1309156,873938251.7060196
2024-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17007461584192637,327759122.8600824,878140247.6173426
2024-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18888283140200074,316330539.54500747,887550438.2466687
2024-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30698313083233686,333143397.28184927,854990204.9347414
2024-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15982140044256987,327951769.4923442,895115499.049193
2024-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.323499440668391,340079234.4888088,862910132.0935559
2024-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22891510197890602,345384800.4339767,854177294.4825814
2024-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2598226077821593,322493487.26549894,778439213.4044472
2024-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2716041258435433,316671139.1873019,773453376.0130831
2024-12-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.11165143428806379,294008342.09079343,655566336.0971509
2024-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2152339083720567,319425997.53921044,735240319.7879004
2024-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17004171728363593,310635359.06515855,736342068.9562849
2024-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21075364932711751,297303116.53451556,767208167.0575585
2024-12-25 22:54:35,0.0,0.0,0.0,0.0,0.0,0.16863662722975897,,
2024-12-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19373279382504566,296936157.6867491,752563844.5961773
2024-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.11123859147405281,280385703.10270643,756259987.7155039
2024-12-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2834497569943376,283029788.697272,751260384.7497332
2024-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2191980691308756,297611054.7099241,743061154.2986573
2024-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23985074740327944,302945415.64239126,724152703.5716265
2024-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2085337788269526,287061426.74539876,715762987.3103738
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1387316391459425,288045119.381573,751993318.5557294
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.28637566988482954,303282492.81790644,702430561.7881241
2025-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1621887646830956,273624886.7237292,777536669.2669637
2025-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.29842758317656365,274826824.5609445,821244304.249521
2025-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21082398363423452,266740432.08792472,670787274.4126053
2025-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2711880308711817,293266587.565519,792812371.2572192
2025-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.38934988867749243,278979069.01431555,837918740.0256397
2025-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20543171570749785,283193930.4582959,799113350.8650005
2025-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3499666838895691,291382572.5111467,702366718.7533188
2025-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17641922137462868,259621530.64207825,672259529.5445011
2025-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.28050363591897604,274978282.0897786,739675188.6722162
2025-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3159711787654586,259028811.21161476,646201668.0233757
2025-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3098331265567204,313937270.79091,672166736.4533293
2025-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2600602871490815,277482159.68154055,688118633.0790623
2025-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18760177908140133,293574422.1709658,613547442.62819
2025-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27866526178804657,284085884.8802138,764965342.9757389
2025-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2606292709631065,288594482.0751086,666587247.2780097
2025-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2107108710430656,260811297.17461404,835748763.9696631
2025-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.34334910153242065,260146556.99612916,739968419.8056968
2025-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.33308011024095613,274922815.3079477,666611623.4521838
2025-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3351089938519057,268846609.5563376,707314319.9768431
2025-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3589638059493089,287212952.249451,775568663.0001037
2025-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2629923781787977,277464847.64542174,787754226.222474
2025-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18017001573758007,268028360.30533102,788397745.5065387
2025-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.254294597228691,265044920.21953195,731100611.9250143
2025-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3304634138825301,277977783.68569946,657427307.8977343
2025-01-26 02:58:11,0.0,0.0,0.0,0.0,0.0,0.2413813911004499,273180823.6242567,
2025-01-26 03:46:23,0.0,0.0,0.0,0.0,0.0,0.22981117199615186,,
2025-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.33545732340343976,,
2025-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27464986374183514,,
2025-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1972741839566327,,
2025-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18033616360304733,,
2025-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21485328626463568,,
2025-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30385716268637586,,
2025-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2095888048448572,,
2025-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15962868698027316,,
2025-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1746618713716533,,
2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.158456965667901,,
2025-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2118234489072979,,
2025-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3863261641601942,,
2025-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1270577794389907,,
2025-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23013156157279457,,
2025-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27272402487139435,,
2025-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22513986581901216,,
